Date and Time,TP001_Nagarjun (Prativa's house),TP002_Tokha (Ashish Dangol's house,TP003_Lapsephedi,TP004_Chandragiri (Sanjog's House),TP005_Kusunti Office,TP006_Bhaktapur (KEC),TP007_Bhardev,TP008_Okhreni Tipping Bucket,TP0010_Nagarkot (Kharipati)
2023-08-06 00:15:00,0.38749998807907104,0.3974999785423279,0.5074999928474426,0.3474999964237213,0.16249999403953552,0.24249999225139618,0.14499999582767487,0.5074999928474426,0.5074999928474426
2023-08-06 00:45:00,0.7450000047683716,0.6349999904632568,0.6624999642372131,0.6674999594688416,0.26999998092651367,0.29249998927116394,0.21249999105930328,0.6624999642372131,0.6624999642372131
2023-08-06 01:15:00,1.0749999284744263,0.9524999856948853,1.022499918937683,1.022499918937683,0.4650000035762787,0.5174999833106995,0.45749998092651367,1.022499918937683,1.022499918937683
2023-08-06 01:45:00,1.2174999713897705,0.9524999856948853,1.022499918937683,1.1200000047683716,0.4899999797344208,0.5174999833106995,0.48249998688697815,1.022499918937683,1.022499918937683
2023-08-06 02:15:00,1.3224999904632568,0.9549999833106995,0.7824999690055847,1.1725000143051147,0.3075000047683716,0.3199999928474426,0.3375000059604645,0.7824999690055847,0.7824999690055847
2023-08-06 02:45:00,1.1825000047683716,0.5324999690055847,0.35749998688697815,0.612500011920929,0.19499999284744263,0.20499999821186066,0.1875,0.35749998688697815,0.35749998688697815
2023-08-06 03:15:00,1.5924999713897705,0.29249998927116394,0.14999999105930328,0.4124999940395355,0.08749999850988388,0.08249999582767487,0.07000000029802322,0.14999999105930328,0.14999999105930328
2023-08-06 03:45:00,1.1374999284744263,0.24249999225139618,0.08749999850988388,0.38749998807907104,0.0625,0.05249999836087227,0.04999999701976776,0.08749999850988388,0.08749999850988388
2023-08-06 04:15:00,0.0925000011920929,0.11749999970197678,0.044999998062849045,0.10249999910593033,0.032499998807907104,0.02499999850988388,0.02499999850988388,0.044999998062849045,0.044999998062849045
2023-08-06 04:45:00,0.08249999582767487,0.10499999672174454,0.06499999761581421,0.09749999642372131,0.06749999523162842,0.05999999865889549,0.057499997317790985,0.06499999761581421,0.06499999761581421
2023-08-06 05:15:00,0.05999999865889549,0.08999999612569809,0.057499997317790985,0.09749999642372131,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.057499997317790985,0.057499997317790985
2023-08-06 05:45:00,0.05249999836087227,0.04999999701976776,0.057499997317790985,0.08999999612569809,0.07000000029802322,0.07499999552965164,0.07000000029802322,0.057499997317790985,0.057499997317790985
2023-08-06 06:15:00,0.02499999850988388,0.017500000074505806,0.03749999776482582,0.03500000014901161,0.029999999329447746,0.03999999910593033,0.032499998807907104,0.03749999776482582,0.03749999776482582
2023-08-06 06:45:00,0.0,0.0,0.027499999850988388,0.0,0.004999999888241291,0.03500000014901161,0.0024999999441206455,0.027499999850988388,0.027499999850988388
2023-08-06 07:15:00,0.007499999832361937,0.0,0.044999998062849045,0.0,0.022499999031424522,0.044999998062849045,0.027499999850988388,0.044999998062849045,0.044999998062849045
2023-08-06 07:45:00,0.01249999925494194,0.004999999888241291,0.06749999523162842,0.0,0.01249999925494194,0.06499999761581421,0.009999999776482582,0.06749999523162842,0.06749999523162842
2023-08-06 08:15:00,0.044999998062849045,0.044999998062849045,0.13249999284744263,0.0,0.04999999701976776,0.1274999976158142,0.05249999836087227,0.13249999284744263,0.13249999284744263
2023-08-06 08:45:00,0.07750000059604645,0.08249999582767487,0.125,0.0,0.07999999821186066,0.1224999949336052,0.07999999821186066,0.125,0.125
2023-08-06 09:15:00,0.07999999821186066,0.08749999850988388,0.1274999976158142,0.03500000014901161,0.07999999821186066,0.1224999949336052,0.08249999582767487,0.1274999976158142,0.1274999976158142
2023-08-06 09:45:00,0.07999999821186066,0.08749999850988388,0.0949999988079071,0.07249999791383743,0.0949999988079071,0.08999999612569809,0.0949999988079071,0.0949999988079071,0.0949999988079071
2023-08-06 10:15:00,0.0,0.0,0.0,0.0,0.04999999701976776,0.0,0.04749999940395355,0.0,0.0
