Date and Time,TP001_Nagarjun (Prativa's house),TP002_Tokha (Ashish Dangol's house,TP003_Lapsephedi,TP004_Chandragiri (Sanjog's House),TP005_Kusunti Office,TP006_Bhaktapur (KEC),TP007_Bhardev,TP008_Okhreni Tipping Bucket,TP0010_Nagarkot (Kharipati)
2024-09-26 00:15:00,0.0,0.032499998807907104,0.0,0.0,0.0,0.032499998807907104,0.0,0.0,0.0
2024-09-26 00:45:00,0.06499999761581421,0.0,0.0,0.0,0.06499999761581421,0.06749999523162842,0.0,0.0,0.0
2024-09-26 01:15:00,0.027499999850988388,0.02499999850988388,0.057499997317790985,0.06499999761581421,0.06499999761581421,0.07499999552965164,0.06749999523162842,0.057499997317790985,0.057499997317790985
2024-09-26 01:45:00,0.044999998062849045,0.04999999701976776,0.08500000089406967,0.06499999761581421,0.07249999791383743,0.07999999821186066,0.11499999463558197,0.08500000089406967,0.08500000089406967
2024-09-26 02:15:00,0.07499999552965164,0.08500000089406967,0.08749999850988388,0.07499999552965164,0.07750000059604645,0.07999999821186066,0.13249999284744263,0.08749999850988388,0.08749999850988388
2024-09-26 02:45:00,0.02499999850988388,0.027499999850988388,0.014999999664723873,0.07750000059604645,0.044999998062849045,0.029999999329447746,0.11999999731779099,0.014999999664723873,0.014999999664723873
2024-09-26 03:15:00,0.0,0.0,0.0,0.027499999850988388,0.029999999329447746,0.032499998807907104,0.03749999776482582,0.0,0.0
2024-09-26 03:45:00,0.004999999888241291,0.004999999888241291,0.0024999999441206455,0.004999999888241291,0.017500000074505806,0.0024999999441206455,0.014999999664723873,0.0024999999441206455,0.0024999999441206455
2024-09-26 04:15:00,0.01249999925494194,0.0,0.0,0.01249999925494194,0.01249999925494194,0.019999999552965164,0.022499999031424522,0.0,0.0
2024-09-26 04:45:00,0.0,0.0,0.0,0.017500000074505806,0.019999999552965164,0.014999999664723873,0.0,0.0,0.0
2024-09-26 05:15:00,0.0,0.0,0.017500000074505806,0.042500000447034836,0.029999999329447746,0.0,0.014999999664723873,0.017500000074505806,0.017500000074505806
2024-09-26 05:45:00,0.0,0.022499999031424522,0.0,0.032499998807907104,0.0,0.0,0.017500000074505806,0.0,0.0
2024-09-26 06:15:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.017500000074505806,0.0,0.019999999552965164,0.017500000074505806,0.004999999888241291,0.004999999888241291
2024-09-26 06:45:00,0.029999999329447746,0.054999999701976776,0.014999999664723873,0.2449999898672104,0.13750000298023224,0.07999999821186066,0.5374999642372131,0.014999999664723873,0.014999999664723873
2024-09-26 07:15:00,0.017500000074505806,0.0,0.0,0.07999999821186066,0.07499999552965164,0.044999998062849045,0.5349999666213989,0.0,0.0
2024-09-26 07:45:00,0.0,0.0,0.022499999031424522,0.07499999552965164,0.125,0.3100000023841858,0.28999999165534973,0.022499999031424522,0.022499999031424522
2024-09-26 08:15:00,0.07750000059604645,0.07999999821186066,0.07999999821186066,0.07750000059604645,0.08749999850988388,0.0925000011920929,0.07750000059604645,0.07999999821186066,0.07999999821186066
2024-09-26 08:45:00,0.06749999523162842,0.08500000089406967,0.08249999582767487,0.07499999552965164,0.08500000089406967,0.08500000089406967,0.06749999523162842,0.08249999582767487,0.08249999582767487
2024-09-26 09:15:00,0.08749999850988388,0.08999999612569809,0.08749999850988388,0.07499999552965164,0.07499999552965164,0.07999999821186066,0.07000000029802322,0.08749999850988388,0.08749999850988388
2024-09-26 09:45:00,0.07249999791383743,0.07499999552965164,0.08249999582767487,0.08500000089406967,0.07249999791383743,0.06749999523162842,0.08500000089406967,0.08249999582767487,0.08249999582767487
2024-09-26 10:15:00,0.07750000059604645,0.05999999865889549,0.05249999836087227,0.044999998062849045,0.07000000029802322,0.07999999821186066,0.07750000059604645,0.05249999836087227,0.05249999836087227
2024-09-26 10:45:00,0.044999998062849045,0.0949999988079071,0.29749998450279236,0.10749999433755875,0.07249999791383743,0.13750000298023224,0.14999999105930328,0.29749998450279236,0.29749998450279236
2024-09-26 11:15:00,0.13499999046325684,0.029999999329447746,0.04749999940395355,0.08500000089406967,0.07999999821186066,0.07499999552965164,0.07750000059604645,0.04749999940395355,0.04749999940395355
2024-09-26 11:45:00,0.11249999701976776,0.23250000178813934,1.8274999856948853,0.07499999552965164,0.10999999940395355,0.23499999940395355,0.08999999612569809,1.8274999856948853,1.8274999856948853
2024-09-26 12:15:00,0.07499999552965164,0.08249999582767487,0.0949999988079071,0.022499999031424522,0.03500000014901161,0.1224999949336052,0.057499997317790985,0.0949999988079071,0.0949999988079071
2024-09-26 12:45:00,0.06749999523162842,0.07499999552965164,0.12999999523162842,0.07249999791383743,0.07750000059604645,0.11499999463558197,0.08249999582767487,0.12999999523162842,0.12999999523162842
2024-09-26 13:15:00,0.07499999552965164,0.07999999821186066,0.10749999433755875,0.08249999582767487,0.08999999612569809,0.11249999701976776,0.11999999731779099,0.10749999433755875,0.10749999433755875
2024-09-26 13:45:00,0.08500000089406967,0.08500000089406967,0.10999999940395355,0.11249999701976776,0.1274999976158142,0.10499999672174454,0.13249999284744263,0.10999999940395355,0.10999999940395355
2024-09-26 14:15:00,0.019999999552965164,0.022499999031424522,0.03500000014901161,0.03500000014901161,0.05249999836087227,0.032499998807907104,0.057499997317790985,0.03500000014901161,0.03500000014901161
2024-09-26 14:45:00,0.01249999925494194,0.01249999925494194,0.022499999031424522,0.022499999031424522,0.029999999329447746,0.019999999552965164,0.03500000014901161,0.022499999031424522,0.022499999031424522
2024-09-26 15:15:00,0.044999998062849045,0.32749998569488525,0.11749999970197678,0.32999998331069946,1.5999999046325684,0.48499998450279236,0.7199999690055847,0.11749999970197678,0.11749999970197678
2024-09-26 15:45:00,0.0,0.0,0.01249999925494194,0.017500000074505806,0.029999999329447746,0.11499999463558197,0.19749999046325684,0.01249999925494194,0.01249999925494194
