Date and Time,TP001_Nagarjun (Prativa's house),TP002_Tokha (Ashish Dangol's house,TP003_Lapsephedi,TP004_Chandragiri (Sanjog's House),TP005_Kusunti Office,TP006_Bhaktapur (KEC),TP007_Bhardev,TP008_Okhreni Tipping Bucket,TP0010_Nagarkot (Kharipati)
2024-07-29 00:15:00,0.3649999797344208,1.4850000143051147,7.554999828338623,1.3199999332427979,2.759999990463257,6.909999847412109,2.309999942779541,7.554999828338623,7.554999828338623
2024-07-29 00:45:00,2.1424999237060547,3.5274999141693115,3.994999885559082,2.950000047683716,5.447499752044678,5.074999809265137,4.252500057220459,3.994999885559082,3.994999885559082
2024-07-29 01:15:00,2.625,2.504999876022339,6.417500019073486,3.4375,2.859999895095825,2.8350000381469727,7.8125,6.417500019073486,6.417500019073486
2024-07-29 01:45:00,2.1624999046325684,6.797499656677246,3.4049999713897705,2.744999885559082,2.8949999809265137,2.677500009536743,7.09499979019165,3.4049999713897705,3.4049999713897705
2024-07-29 02:15:00,3.254999876022339,1.462499976158142,0.3999999761581421,2.7825000286102295,2.8499999046325684,1.2699999809265137,2.9099998474121094,0.3999999761581421,0.3999999761581421
2024-07-29 02:45:00,2.2300000190734863,1.4649999141693115,1.6624999046325684,3.694999933242798,2.572499990463257,2.057499885559082,3.182499885559082,1.6624999046325684,1.6624999046325684
2024-07-29 03:15:00,1.100000023841858,1.412500023841858,0.8499999642372131,1.9275000095367432,1.875,1.1100000143051147,2.5899999141693115,0.8499999642372131,0.8499999642372131
2024-07-29 03:45:00,0.73499995470047,0.6974999904632568,0.32249999046325684,0.8799999952316284,0.8700000047683716,0.6499999761581421,1.1150000095367432,0.32249999046325684,0.32249999046325684
2024-07-29 04:15:00,0.32749998569488525,0.25,0.07750000059604645,0.5424999594688416,0.3999999761581421,0.17249999940395355,0.5774999856948853,0.07750000059604645,0.07750000059604645
2024-07-29 04:45:00,0.1824999898672104,0.10749999433755875,0.03999999910593033,0.3375000059604645,0.2574999928474426,0.08999999612569809,0.3174999952316284,0.03999999910593033,0.03999999910593033
2024-07-29 05:15:00,0.032499998807907104,0.044999998062849045,0.0,0.05249999836087227,0.044999998062849045,0.03500000014901161,0.03500000014901161,0.0,0.0
2024-07-29 05:45:00,0.03500000014901161,0.0,0.0,0.0,0.0,0.027499999850988388,0.03749999776482582,0.0,0.0
2024-07-29 06:15:00,0.0,0.0,0.0,0.03500000014901161,0.03999999910593033,0.0,0.0,0.0,0.0
2024-07-29 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 16:45:00,0.03999999910593033,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0
2024-07-29 17:15:00,0.032499998807907104,0.0,0.0,0.032499998807907104,0.0,0.0,0.0,0.0,0.0
2024-07-29 17:45:00,0.0,0.032499998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 19:45:00,0.04999999701976776,0.07750000059604645,0.0,0.06749999523162842,0.07000000029802322,0.0,0.04749999940395355,0.0,0.0
2024-07-29 20:15:00,0.10749999433755875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 20:45:00,0.06749999523162842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 21:15:00,0.0,0.0,0.0,0.08249999582767487,0.07999999821186066,0.0,0.07999999821186066,0.0,0.0
2024-07-29 21:45:00,0.0,0.0,0.0,0.1274999976158142,0.13249999284744263,0.0,0.13249999284744263,0.0,0.0
2024-07-29 22:15:00,0.0,0.0,0.0,0.054999999701976776,0.007499999832361937,0.0,0.019999999552965164,0.0,0.0
2024-07-29 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 23:45:00,0.0,0.0,0.0,0.007499999832361937,0.0,0.0,0.0,0.0,0.0
2024-07-30 00:15:00,0.0,0.0,0.0,0.057499997317790985,0.0,0.0,0.0,0.0,0.0
2024-07-30 00:45:00,0.0,0.0,0.0,0.10749999433755875,0.0,0.0,0.0,0.0,0.0
2024-07-30 01:15:00,0.0,0.0,0.0,0.1274999976158142,0.05999999865889549,0.0,0.05999999865889549,0.0,0.0
2024-07-30 01:45:00,0.0,0.0,0.08249999582767487,0.057499997317790985,0.0,0.10749999433755875,0.0,0.08249999582767487,0.08249999582767487
2024-07-30 02:15:00,0.0,0.08249999582767487,0.0,0.0,0.10749999433755875,0.0,0.0,0.0,0.0
2024-07-30 02:45:00,0.0,0.0,0.0,0.08500000089406967,0.0,0.0,0.22499999403953552,0.0,0.0
2024-07-30 03:15:00,0.0,0.0,0.0,0.0,0.054999999701976776,0.0,0.0,0.0,0.0
2024-07-30 03:45:00,0.0,0.0,0.0,0.1224999949336052,0.0,0.0,0.0,0.0,0.0
2024-07-30 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
