DateTime,Discharge_m3/s
2015-08-14 00:00:00,50.922
2015-08-14 00:15:00,51.61500000000001
2015-08-14 00:30:00,51.384
2015-08-14 00:45:00,50.614
2015-08-14 01:00:00,49.535999999999994
2015-08-14 01:15:00,49.07399999999999
2015-08-14 01:30:00,48.76599999999999
2015-08-14 01:45:00,47.84199999999999
2015-08-14 02:00:00,47.303
2015-08-14 02:15:00,46.45599999999999
2015-08-14 02:30:00,45.994
2015-08-14 02:45:00,45.686
2015-08-14 03:00:00,44.99299999999999
2015-08-14 03:15:00,45.994
2015-08-14 03:30:00,45.608999999999995
2015-08-14 03:45:00,46.687
2015-08-14 04:00:00,48.073
2015-08-14 04:15:00,48.689
2015-08-14 04:30:00,48.30399999999999
2015-08-14 04:45:00,49.305
2015-08-14 05:00:00,49.07399999999999
2015-08-14 05:15:00,48.76599999999999
2015-08-14 05:30:00,48.535
2015-08-14 05:45:00,48.381
2015-08-14 06:00:00,48.227
2015-08-14 06:15:00,48.30399999999999
2015-08-14 06:30:00,48.073
2015-08-14 06:45:00,47.68799999999999
2015-08-14 07:00:00,47.456999999999994
2015-08-14 07:15:00,46.687
2015-08-14 07:30:00,46.687
2015-08-14 07:45:00,45.532000000000004
2015-08-14 08:00:00,45.532000000000004
2015-08-14 08:15:00,45.14699999999999
2015-08-14 08:30:00,44.53099999999999
2015-08-14 08:45:00,44.762
2015-08-14 09:00:00,44.99299999999999
2015-08-14 09:15:00,44.3
2015-08-14 09:30:00,44.608
2015-08-14 09:45:00,44.83899999999999
2015-08-14 10:00:00,44.08999999999999
2015-08-14 10:15:00,44.53099999999999
2015-08-14 10:30:00,43.94999999999999
2015-08-14 10:45:00,43.879999999999995
2015-08-14 11:00:00,43.32
2015-08-14 11:15:00,42.82999999999999
2015-08-14 11:30:00,42.9
2015-08-14 11:45:00,42.82999999999999
2015-08-14 12:00:00,42.48
2015-08-14 12:15:00,42.059999999999995
2015-08-14 12:30:00,41.42999999999999
2015-08-14 12:45:00,40.86999999999999
2015-08-14 13:00:00,41.56999999999999
2015-08-14 13:15:00,41.00999999999999
2015-08-14 13:30:00,40.86999999999999
2015-08-14 13:45:00,40.94
2015-08-14 14:00:00,41.08
2015-08-14 14:15:00,40.44999999999999
2015-08-14 14:30:00,40.16999999999999
2015-08-14 14:45:00,39.60999999999999
2015-08-14 15:00:00,39.26
2015-08-14 15:15:00,38.699999999999996
2015-08-14 15:30:00,38.62999999999999
2015-08-14 15:45:00,38.34999999999999
2015-08-14 16:00:00,38.14
2015-08-14 16:15:00,37.72
2015-08-14 16:30:00,37.172
2015-08-14 16:45:00,37.108000000000004
2015-08-14 17:00:00,36.788
2015-08-14 17:15:00,36.66
2015-08-14 17:30:00,36.147999999999996
2015-08-14 17:45:00,36.212
2015-08-14 18:00:00,35.763999999999996
2015-08-14 18:15:00,35.379999999999995
2015-08-14 18:30:00,35.7
2015-08-14 18:45:00,35.444
2015-08-14 19:00:00,35.507999999999996
2015-08-14 19:15:00,34.995999999999995
2015-08-14 19:30:00,34.42
