DateTime,Discharge_m3/s
2020-07-17 00:00:00,36.66001586944
2020-07-17 00:10:00,35.50800781248
2020-07-17 00:20:00,34.7400024416
2020-07-17 00:30:00,33.460003662080005
2020-07-17 00:40:00,32.75599365248001
2020-07-17 00:50:00,31.22001342784001
2020-07-17 01:00:00,30.261996459680006
2020-07-17 01:10:00,29.276012611519995
2020-07-17 01:20:00,28.290001106060004
2020-07-17 01:30:00,26.897991371340005
2020-07-17 01:40:00,25.67999668124
2020-07-17 01:50:00,24.892000198119995
2020-07-17 02:00:00,23.90399742132
2020-07-17 02:10:00,23.27999305748
2020-07-17 02:20:00,22.812002181919997
2020-07-17 02:30:00,21.668010711479997
2020-07-17 02:40:00,20.940013885560006
2020-07-17 02:50:00,20.575990676919997
2020-07-17 03:00:00,19.71600456228
2020-07-17 03:10:00,19.255994033800004
2020-07-17 03:20:00,18.70401210766
2020-07-17 03:30:00,18.52000350934
2020-07-17 03:40:00,17.60000438702
2020-07-17 03:50:00,17.002003860320002
2020-07-17 04:00:00,16.68000526424
2020-07-17 04:10:00,16.312010002239994
2020-07-17 04:20:00,15.943992805599999
2020-07-17 04:30:00,15.76000614146
2020-07-17 04:40:00,15.530000877219997
2020-07-17 04:50:00,16.036008072079994
2020-07-17 05:00:00,16.956007194399998
2020-07-17 05:10:00,17.9220029831
2020-07-17 05:20:00,19.255994033800004
2020-07-17 05:30:00,20.62801170364
2020-07-17 05:40:00,21.511997222679994
2020-07-17 05:50:00,22.96799087504
2020-07-17 06:00:00,23.488002777320006
2020-07-17 06:10:00,23.53999900836
2020-07-17 06:20:00,24.060010910120003
2020-07-17 06:30:00,24.164003372200003
2020-07-17 06:40:00,24.788007736039994
2020-07-17 06:50:00,24.84000396708
2020-07-17 07:00:00,24.94399642968
2020-07-17 07:10:00,25.100011062340002
2020-07-17 07:20:00,25.56400508892
2020-07-17 07:30:00,25.33199424756
2020-07-17 07:40:00,25.85401172644
2020-07-17 07:50:00,26.027999114919993
2020-07-17 08:00:00,26.027999114919993
2020-07-17 08:10:00,26.956014823639993
2020-07-17 08:20:00,27.130002212700003
2020-07-17 08:30:00,27.303989601179996
2020-07-17 08:40:00,27.420008850220004
2020-07-17 08:50:00,28.174009513740003
2020-07-17 09:00:00,28.174009513740003
2020-07-17 09:10:00,28.695999336480003
2020-07-17 09:20:00,27.941998672380006
2020-07-17 09:30:00,27.536000442540004
2020-07-17 09:40:00,27.651992034860005
2020-07-17 09:50:00,26.781999779020005
2020-07-17 10:00:00,26.433997344759998
2020-07-17 10:10:00,25.85401172644
2020-07-17 10:20:00,25.912007522599993
2020-07-17 10:30:00,24.94399642968
2020-07-17 10:40:00,25.048013686919997
2020-07-17 10:50:00,23.955993652359997
2020-07-17 11:00:00,23.64399147044
2020-07-17 11:10:00,23.488002777320006
2020-07-17 11:20:00,22.915994643999994
2020-07-17 11:30:00,22.708009719839996
2020-07-17 11:40:00,22.291990280160004
2020-07-17 11:50:00,21.875995636159995
2020-07-17 12:00:00,21.927991867200003
2020-07-17 12:10:00,21.35600852956
2020-07-17 12:20:00,21.09600257868
2020-07-17 12:30:00,20.420001983800002
2020-07-17 12:40:00,20.575990676919997
2020-07-17 12:50:00,20.15999603292
2020-07-17 13:00:00,19.853994560040004
2020-07-17 13:10:00,19.302012634359997
2020-07-17 13:20:00,19.072007370120005
2020-07-17 13:30:00,18.750008773580003
2020-07-17 13:40:00,18.566000175259994
2020-07-17 13:50:00,18.152008247340003
2020-07-17 14:00:00,17.830009651260003
2020-07-17 14:10:00,17.967999649019998
2020-07-17 14:20:00,17.554007721099996
2020-07-17 14:30:00,17.048000526239996
2020-07-17 14:40:00,16.541993331839997
2020-07-17 14:50:00,16.726001930159995
2020-07-17 15:00:00,16.26599140168
2020-07-17 15:10:00,15.714009475539994
2020-07-17 15:20:00,15.76000614146
2020-07-17 15:30:00,15.621994209059997
2020-07-17 15:40:00,15.2599990844
2020-07-17 15:50:00,15.059994506799999
2020-07-17 16:00:00,15.059994506799999
2020-07-17 16:10:00,14.900006103599999
2020-07-17 16:20:00,14.580010223199993
2020-07-17 16:30:00,14.420002746399998
2020-07-17 16:40:00,14.459999847600002
2020-07-17 16:50:00,14.3800056456
2020-07-17 17:00:00,13.939999389599995
2020-07-17 17:10:00,13.939999389599995
2020-07-17 17:20:00,13.860005187999995
2020-07-17 17:30:00,13.660000610400003
2020-07-17 17:40:00,13.699997711199998
2020-07-17 17:50:00,13.580006408800003
2020-07-17 18:00:00,13.699997711199998
2020-07-17 18:10:00,13.219994354399995
2020-07-17 18:20:00,13.540009307999998
2020-07-17 18:30:00,13.340004730399997
2020-07-17 18:40:00,13.060005950799995
2020-07-17 18:50:00,13.260010528399997
2020-07-17 19:00:00,12.979992675599998
2020-07-17 19:10:00,13.300007629200001
2020-07-17 19:20:00,13.499993133599997
2020-07-17 19:30:00,13.260010528399997
2020-07-17 19:40:00,13.060005950799995
2020-07-17 19:50:00,13.060005950799995
2020-07-17 20:00:00,13.540009307999998
2020-07-17 20:10:00,13.540009307999998
2020-07-17 20:20:00,13.419998931999997
2020-07-17 20:30:00,13.660000610400003
2020-07-17 20:40:00,13.860005187999995
2020-07-17 20:50:00,14.420002746399998
2020-07-17 21:00:00,15.019997405999995
2020-07-17 21:10:00,16.26599140168
2020-07-17 21:20:00,17.369999122779998
2020-07-17 21:30:00,18.842002105880002
2020-07-17 21:40:00,19.853994560040004
2020-07-17 21:50:00,20.15999603292
2020-07-17 22:00:00,20.264013290159994
2020-07-17 22:10:00,20.420001983800002
2020-07-17 22:20:00,20.835996627799997
2020-07-17 22:30:00,22.03200912496
2020-07-17 22:40:00,22.39600753792
2020-07-17 22:50:00,22.812002181919997
